Run,Generation,Ind0,Ind1,Ind2,Ind3,Ind4,Ind5,Ind6,Ind7,Ind8,Ind9,Ind10,Ind11,Ind12,Ind13,Ind14,Ind15,Ind16,Ind17,Ind18,Ind19,Ind20,Ind21,Ind22,Ind23,Ind24,Ind25,Ind26,Ind27,Ind28,Ind29,Ind30,Ind31,Ind32,Ind33,Ind34,Ind35,Ind36,Ind37,Ind38,Ind39,Ind40,Ind41,Ind42,Ind43,Ind44,Ind45,Ind46,Ind47,Ind48,Ind49
18,8,13190042,13190042,13190042,13190042,13039815,12776366,12720912,12546158,12537739,12020819,11945745,11895099,11727626,11714652,11714652,11541688,11541688,11380079,11358788,11358788,11261369,11115731,11088260,10830366,10816043,10728521,10662790,10662790,10168614,10138171,9811756,9811756,9772605,9458658,9293716,8633064,8574576,8574576,8574576,8574260,8506039,8506039,7196744,6154965,-161271217340,-1335599005504,-1335599005504,-4102341671688,-4476299323808,-7765190082237
18,9,13190042,13190042,13190042,13190042,13190042,13190042,13093046,12943839,12798604,12720912,12184382,11714652,11666072,11586000,11541688,11358788,11261362,11115731,10933750,10840478,10708828,10624349,10282619,10232588,10168614,10168614,10043850,9811756,9811756,9772605,9458658,9293716,9136389,8765682,8671686,8574576,8506039,7196744,6087273,5941135,5688468,4257570,-161271217340,-1335599005504,-2442909679038,-2689847076096,-3334696658225,-4476299323808,-7410024771000,-14106736856656
18,10,13190042,13190042,13190042,13190042,13190042,12943839,12434129,12267452,12184382,12180909,11775773,11714652,11714652,11714652,11666072,11666072,11586000,11358788,11358788,11358788,11261362,11176185,11144296,11115731,11115731,11003416,10708828,10265610,10242571,10168614,10168614,10037643,9772605,9458658,9293716,8984929,8878114,8506039,7196744,5941135,4932937,-161271217340,-2260729029887,-2689847076096,-2689847076096,-3334696658225,-3541924449000,-3894359546175,-5487083975880,-6099255181338
18,11,13299743,13190042,13190042,13190042,12752751,12686384,12279689,12267452,12267452,12238516,12184382,12183959,12180909,11919580,11790932,11727626,11714652,11714652,11666072,11431460,11358788,11358788,11261362,11261362,11115731,11067991,10722109,10573104,10242571,10234345,10168614,10168614,10037643,10037643,9886418,9760674,9458658,8577773,8197321,8039782,7979204,5941135,5941135,-161271217340,-1407218121751,-2488399383240,-2689847076096,-3894359546175,-5982067831196,-6784474166340
18,12,13299743,13190042,13190042,13190042,12616526,12279689,12267452,12267452,12246079,12184382,12183959,12183959,12183959,12098020,11919580,11919580,11813432,11714652,11471269,11431460,11261362,11261362,11255965,11115731,11115731,11111932,10822629,10743101,10660359,10573104,10357453,10234345,10168614,10088243,10022512,9896515,9886418,9458658,9253268,8356208,8287896,6486468,5941135,5941135,3797869,-161271217340,-161271217340,-1894038652872,-3894359546175,-10696552404300
18,13,13299743,13190042,13093046,12279689,12246079,12246079,12183959,12133694,12098020,12043757,11919580,11919580,11813432,11813432,11667445,11488875,11431460,11431460,11282470,11261362,11261362,11261362,11255965,11255965,11255965,11241867,10954973,10743101,10743101,10677370,10580045,10507373,10234345,10168614,10135003,10088243,10088243,10022512,9892067,9886418,9886418,9825225,9470619,9441137,9293716,7756538,7463379,3797869,-161271217340,-22359628992285
18,14,13299743,13190042,13087257,12514198,12429953,12279689,12257054,12246079,12086575,12043757,11822855,11813432,11813432,11667445,11488875,11282470,11261362,11261362,11255965,11255965,11255965,11241867,11185474,11111612,10764817,10743101,10507373,10507373,10187772,10168614,10168614,10125663,10088243,10022512,9788992,9521855,9470619,9293716,9243109,9045100,9044743,8984929,8901497,7779815,3797869,-161271217340,-280510290788,-359371055700,-12921496586089,-19461357305136
18,15,13305140,13299743,13190042,12500575,12442574,12257054,12086956,11822855,11667445,11545090,11488875,11282470,11261362,11261362,11255965,11255965,11241867,10987457,10908190,10845259,10774131,10715479,10683759,10523368,10507373,10499624,10337216,10303661,10194791,10168614,10168614,10088243,9788992,9788992,9529604,9456443,9293716,9293716,9243109,9243109,9147894,9045100,9044743,8968346,8929558,8083345,3797869,-359371055700,-3401580510559,-3909886536394
18,16,13305140,13299743,12425579,12182677,11822855,11597779,11545090,11513033,11241867,11241867,11238705,11174657,10924001,10908190,10871127,10842232,10720941,10683759,10683759,10683759,10523368,10523368,10499624,10303661,10194791,10189416,10168614,10017851,9788992,9788992,9788992,9463873,9293716,9243109,9243109,9243109,9210916,9044743,9044743,9044743,9044743,9023267,8774946,8769676,7425709,-359371055700,-359371055700,-359371055700,-2329104961183,-3379089587752
18,17,13305140,13299743,13299743,12891836,12393414,12354852,12182677,12157698,11754339,11597779,11513033,11241867,11241867,11241867,11174657,11146105,10924001,10871127,10871127,10842232,10623945,10526398,10523368,10237688,10189416,10168614,10106890,9833355,9788992,9788992,9730482,9709366,9511000,9366447,9287927,9243109,9243109,9243109,9243109,9243109,9145916,9068296,9044743,9023267,8887503,8769676,8679880,8288084,7909734,-19061635401240
18,18,13305140,13299743,13299743,12891836,12309474,11958525,11754339,11684673,11539759,11513033,11241867,11241867,11241867,11239086,11174657,11043456,10886220,10871127,10842232,10842232,10508899,10409863,10387831,10215488,10189416,10189416,10168614,10096764,10077330,9833355,9833355,9788992,9287927,9287927,9243109,9243109,9243109,9195275,9023267,8769676,8769676,8679880,8292261,8244427,8191088,8101240,7909734,7836945,-6059219386140,-6865830527856
18,19,13305140,13299743,13299743,13299743,12910154,12891836,12891836,12309474,12206091,11880859,11794407,11684673,11667826,11524178,11513033,11241867,11241867,11241867,11239086,11238705,11174657,10518135,10508899,10409863,10409863,10387831,10238775,10189416,10189416,10189416,10168614,10098764,10096764,9991604,9620471,9385120,9287927,9287927,9227097,9195275,9195275,9023267,8292261,8178148,8101240,7909734,7836945,-428777767545,-2221529952900,-14759719224436
18,20,13305140,13299743,13299743,13299743,12309474,12309474,12256553,12248280,12185458,12004968,11794407,11667826,11513033,11513033,11341409,11241867,11239086,11239086,11239086,11000253,10872284,10508899,10402947,10292377,10238775,10189416,10189416,10168614,10098764,10096764,10001338,9991604,9984207,9385120,9287927,9227097,9195275,9023267,9023267,9012695,8341620,8292261,7909734,7836945,7836945,6995804,6793445,-2483039581600,-8171446963464,-9389647328636
19,0,12879059,12853828,12685231,12555329,12544984,12198321,12034163,11997266,11850906,11702548,11622550,11608155,11545962,11371362,11031087,10985208,10942533,10623193,10583678,10393251,10312333,9587565,9406638,8863984,8386216,7322734,4934763,-1890055990192,-3292488880032,-5557533256422,-8607927522895,-10341736829650,-12068280295521,-12848940324224,-13386828193726,-13759494202377,-13805562406515,-14610887550560,-14856837482234,-19217169144540,-22892568621442,-23433510166716,-32746189723806,-32747615973214,-34574268644490,-42479005506756,-43587450295272,-46406161167666,-47123489368552,-49595702551695
19,1,12879059,12853828,12853828,12808737,12555329,12544984,12515191,12337174,12235845,12034163,12034163,11855587,11850906,11622550,11608155,11608155,11545962,11493692,11437093,11400327,11371362,11110213,11031087,11029784,10982375,10942533,10942533,10845537,10726419,10312333,9507198,9406638,8050902,6361762,-1941329773204,-2818167046248,-5557533256422,-6062849719388,-7546555292660,-10341736829650,-10838057642808,-12068280295521,-12848940324224,-13015304523802,-13386828193726,-14627310041760,-16123552079775,-22892568621442,-26916808966080,-36057067769544
19,2,12879059,12853828,12853828,12602584,12555329,12544984,12515191,12337174,12235845,12235845,12235845,12034163,12034163,11937167,11866584,11855587,11622550,11622550,11622550,11567906,11545962,11514162,11437093,11437093,11400327,11316556,11110213,11110213,10982375,10942533,10845537,10649781,10312333,9507198,9368537,9117421,8050902,8050902,8028466,6361762,-2818167046248,-3292488880032,-4178305373028,-6028097148972,-7546555292660,-10838057642808,-11185865049645,-12056969858280,-16123552079775,-20415783481875
19,3,13151007,12931414,12879059,12853828,12828696,12544984,12487201,12448144,12410257,12235845,12034163,12034163,11966656,11937167,11937167,11937167,11854454,11820641,11719009,11622550,11622550,11567906,11545962,11437093,11437093,11316556,11316556,11316556,10845537,10606874,10312333,9969778,9194364,9117421,9117421,8479575,8426148,8050902,8028466,8028466,6461384,6374274,6361762,-519611755780,-2818167046248,-3292488880032,-4178305373028,-4193392398279,-6028097148972,-20415783481875
19,4,13151007,13151007,12931414,12931414,12931414,12828696,12266432,12235845,12235845,12186821,11980954,11937167,11854454,11685817,11634576,11622550,11567906,11496861,11437093,11437093,11316556,10993195,10726905,10718597,10659696,10606874,10312333,9998659,9869334,9117421,8736904,8479575,8479575,8347358,8050902,6504496,6461384,6374274,5716089,4062695,-357534032888,-519611755780,-2818167046248,-2859702593685,-2889501717002,-4193392398279,-4944793970536,-6028097148972,-9474938427530,-11808026887376
19,5,13151007,13151007,13151007,13151007,13142503,12931414,12931414,12931414,12778375,12327733,12266432,11937167,11590437,11567906,11437093,11437093,11304726,11078360,11019459,10710204,10659696,10606874,10560872,10312333,10018129,9998659,9869334,9529705,9527034,9093351,8736904,8479575,8479575,8479575,8224302,7733496,7439636,6461384,6461384,6374274,5917560,4906652,-357534032888,-357534032888,-782641921500,-782641921500,-980930350608,-2104214286575,-4076392678992,-4193392398279
19,6,13151007,13151007,13151007,13151007,13151007,12931414,12931414,12931414,12931414,12931414,12778375,12723432,12606059,12569460,12361296,12266432,12266432,12102711,11987442,11721670,11567906,11515094,11304726,10863243,10312333,10134388,10068832,9931854,9869334,9529705,9527034,9377193,9357996,9319826,9150675,9093351,8269019,7647618,5995127,5995127,4906652,-782641921500,-782641921500,-2754446500404,-5814797197490,-6901275892630,-7655345592880,-9122370716564,-10564648196833,-17427516031441
19,7,13151007,13151007,13151007,13151007,12931414,12931414,12723432,12723432,12606059,12481297,12106379,12102711,11987442,11952781,11797597,11626656,11567906,11567906,11567906,11567906,11515094,11179896,11119352,10801062,10661265,10355299,10312333,10238595,10134388,10134388,9931854,9931854,9432531,9418820,9377193,9377193,9376666,9093351,9018381,8917536,8269019,8003064,7566229,6822024,5995127,5995127,-782641921500,-5814797197490,-10971135352500,-11599363756205
19,8,13151007,13151007,13151007,13151007,13151007,12931414,12723432,12606059,12481297,12166086,11987442,11962180,11945848,11890016,11567906,11567906,11517575,11515094,11179896,11119352,11119352,10810635,10665199,10648404,10312333,10134388,10134388,10072245,9931854,9418820,9377193,9377193,9376666,9376666,9018381,9018381,8917536,8917536,8855288,8722643,8435740,8433602,8003064,7887726,5995127,5995127,-782641921500,-9383341119712,-19366142483505,-26888565054053
19,9,13151007,13151007,13151007,13151007,13151007,13151007,13151007,13151007,12883360,12723432,12606059,12538567,12481297,12291257,12166086,12166086,11987442,11987442,11987442,11945848,11729296,11567906,11567906,11567906,11520984,11517575,11237111,11179896,10961376,10854194,10516304,10312333,10134388,9940217,9843450,9830633,9680723,9491343,9376666,9015353,8920955,8435740,8003064,7887726,5995127,5995127,5625866,-782641921500,-782641921500,-3620894246606
19,10,13151007,13151007,13151007,13151007,13151007,13151007,13151007,13151007,13151007,13151007,13151007,13034473,12786364,12606059,12538567,12297352,12264849,12166086,11987442,11987442,11987442,11729296,11567906,11517575,11237111,11140288,11116797,10961376,10743047,10614629,10516304,10272057,10134388,9830633,9830633,9680723,9680723,9491343,9491343,9015353,9015353,9015353,8003064,7887345,7122262,5625866,-782641921500,-782641921500,-7309256888577,-7443741685968
19,11,13151007,13151007,13151007,13151007,13151007,13151007,13151007,12937477,12937477,12760097,12606059,12538186,12409909,12264849,11987442,11987442,11522389,11517575,11507261,11313203,11280113,11237111,11216029,11140288,11140288,11133461,11116797,11116797,11116797,10134388,10124584,9830633,9680723,9491343,9324531,9124434,8616463,8003064,7613248,7411022,7122262,6386857,-782641921500,-782641921500,-1081991997264,-1500627496005,-3775287648630,-6717436239920,-9533794808816,-11812484912096
19,12,13151007,13151007,13151007,13151007,13151007,13053581,12803588,12775225,12760097,12657431,12606059,12606059,12606059,12408648,11987442,11987442,11979522,11866549,11522389,11517575,11405583,11353635,11313203,11237111,11216029,11140288,10422932,10421821,10189637,9680723,9680723,9484839,8898118,8616463,8426618,8424501,7411022,7411022,7122262,6386857,-782641921500,-1081991997264,-1500627496005,-1500627496005,-2714958453375,-3775287648630,-4898796536892,-6445809652720,-9533794808816,-16520007850608
19,13,13151007,13151007,13151007,13151007,13151007,13151007,13085276,13085276,13053581,12803588,12606059,12528145,12408648,12373423,12257175,11979522,11866549,11634576,11632885,11585290,11522389,11353635,11313203,11313203,11263457,11237111,11216029,11196553,10813234,10422932,10048209,9832540,9680723,9417568,8898118,8616463,8426618,7777039,7672872,7431485,7122262,-1081991997264,-1500627496005,-1848054564840,-3331610945196,-4200933046440,-5080880688405,-7619424725343,-9198595736428,-12370889843928
19,14,13151007,13151007,13151007,13151007,13151007,13151007,13151007,13085276,13085276,13085276,12803588,12736181,12494325,12469202,12357697,12333321,12257175,12080378,12036746,11744545,11698449,11353635,11353635,11313203,11313203,11313203,11313203,11263457,11245842,11237111,11017738,10977561,10960718,10813234,10813234,10609979,10422932,9680723,9680723,9417568,9417568,8999955,7431485,7431485,7122262,7122262,7122262,-4200933046440,-12227872548591,-18103655719550
19,15,13151007,13151007,13151007,13151007,13151007,13151007,13151007,13151007,13085276,13085276,12803588,12736181,12572596,12357697,12357697,12333321,12257175,12036746,11744545,11688985,11615103,11502558,11471314,11278542,11263457,11237111,11237111,10960718,10813234,10648404,10580166,10578142,10487228,10240049,10092935,9884297,9680723,9680723,9680723,9435127,8516414,7431485,6844896,6078762,-2274559131690,-4200933046440,-4258387506160,-5765094560049,-8304606104256,-20373954970969
19,16,13151007,13151007,13151007,13151007,13151007,13151007,13151007,13151007,13151007,13085276,12803588,12736181,12333321,12333321,12294231,12036746,12023247,11780454,11735283,11627037,11615103,11506282,11502558,11471314,11431200,11426594,11263457,11261154,10813234,10680759,10487228,10342371,9950028,9856081,9775740,9680723,9680723,9680723,9680723,9473445,9136225,8267299,6844896,-1584324959880,-2274559131690,-4258387506160,-6711524070920,-9272709572252,-18788860957248,-20370591663968
19,17,13151007,13151007,13151007,13151007,13151007,13151007,13151007,13151007,13151007,13151007,13151007,13085276,13053581,12803588,12333321,12325032,12236325,12233429,12036746,11795020,11787846,11780454,11780454,11735283,11627037,11471314,11471314,11426594,11426594,11263457,11198222,10813234,10813234,10680759,10601334,10266799,10048245,9950028,9947344,9680723,9473445,9473445,-799130767435,-2225765461824,-2541798498240,-5409396068232,-6711524070920,-6711524070920,-8473831322330,-20932332130451
19,18,13151007,13151007,13151007,13151007,13151007,13151007,13151007,13151007,13151007,13151007,13085276,13085276,12950945,12725558,12721484,12709615,12333321,12233429,11898171,11780454,11780454,11627037,11474890,11471314,11426594,11426594,11379000,11263457,11263457,11263457,11263457,11205074,11198222,10945482,10813234,10813234,10813234,10680759,10266799,10048245,9950028,9950028,9950028,9473445,-799130767435,-2225765461824,-2541798498240,-6217039656982,-7665681401664,-26052766815328
19,19,13151007,13151007,13151007,13151007,13151007,13151007,13151007,13151007,13151007,13151007,13085276,12950945,12721484,12709615,12666183,12530188,12333321,12246711,12207035,11898171,11748261,11667577,11627037,11474890,11471314,11426594,11309591,11263953,11263457,11263457,11263457,11205074,11198222,11082078,10813234,10813234,10813234,10813234,10813234,9884297,9473445,9473445,9229768,8348747,-799130767435,-799130767435,-799130767435,-799130767435,-2225765461824,-6217039656982
